Source, Target, Link
836, 1590, 1
837, 425, 1
837, 1435, 1
837, 2391, 1
837, 3858, 1
838, 527, 1
838, 1145, 1
838, 1195, 1
838, 1247, 1
838, 5587, 1
839, 336, 1
839, 1308, 1
840, 219, 1
840, 2926, 1
841, 794, 1
841, 1928, 1
841, 4930, 1
842, 141, 1
842, 2521, 1
842, 3817, 1
842, 5491, 1
843, 256, 1
843, 4090, 1
844, 524, 1
844, 2475, 1
844, 3347, 1
845, 95, 1
845, 863, 1
845, 2664, 1
845, 3048, 1
846, 751, 1
846, 4193, 1
846, 4435, 1
846, 5765, 1
847, 128, 1
847, 1645, 1
848, 812, 1
848, 1251, 1
849, 633, 1
849, 1196, 1
849, 1351, 1
849, 2589, 1
849, 3128, 1
850, 753, 1
850, 3608, 1
851, 655, 1
851, 5897, 1
852, 669, 1
853, 61, 1
853, 985, 1
853, 2479, 1
853, 2814, 1
853, 3623, 1
854, 469, 1
854, 1048, 1
855, 349, 1
855, 981, 1
855, 1045, 1
855, 3668, 1
856, 148, 1
857, 686, 1
857, 4620, 1
858, 732, 1
858, 1128, 1
859, 521, 1
859, 1059, 1
859, 2461, 1
859, 3420, 1
859, 5902, 1
860, 676, 1
860, 1158, 1
860, 1932, 1
860, 3401, 1
861, 240, 1
861, 984, 1
861, 4947, 1
862, 89, 1
862, 1093, 1
863, 466, 1
863, 2206, 1
864, 611, 1
864, 4124, 1
865, 768, 1
865, 1166, 1
865, 2836, 1
866, 803, 1
866, 2435, 1
867, 830, 1
867, 2181, 1
867, 2185, 1
868, 425, 1
868, 935, 1
868, 2498, 1
869, 505, 1
869, 1578, 1
869, 2682, 1
869, 4649, 1
870, 122, 1
870, 911, 1
870, 2393, 1
870, 4712, 1
871, 816, 1
871, 1174, 1
871, 1946, 1
872, 377, 1
872, 904, 1
872, 5046, 1
872, 5868, 1
873, 608, 1
873, 2164, 1
874, 532, 1
874, 2309, 1
874, 4180, 1
875, 29, 1
875, 1575, 1
876, 630, 1
876, 927, 1
876, 1153, 1
876, 5667, 1
877, 122, 1
877, 2563, 1
878, 683, 1
878, 2643, 1
878, 3408, 1
878, 5761, 1
879, 105, 1
879, 1285, 1
879, 2392, 1
879, 4612, 1
879, 5379, 1
880, 587, 1
880, 2314, 1
880, 5645, 1
881, 333, 1
881, 1162, 1
881, 2955, 1
882, 3, 1
882, 2467, 1
883, 758, 1
883, 942, 1
883, 1504, 1
883, 1948, 1
883, 3542, 1
883, 4971, 1
883, 5451, 1
884, 268, 1
884, 946, 1
884, 973, 1
884, 5895, 1
885, 501, 1
886, 66, 1
886, 3427, 1
887, 195, 1
887, 977, 1
888, 62, 1
888, 964, 1
888, 1468, 1
888, 2834, 1
889, 723, 1
889, 4671, 1
890, 611, 1
890, 1091, 1
890, 1669, 1
890, 2408, 1
891, 59, 1
892, 301, 1
892, 2311, 1
893, 865, 1
894, 27, 1
894, 4217, 1
895, 455, 1
895, 1580, 1
895, 3149, 1
896, 693, 1
897, 720, 1
897, 954, 1
898, 282, 1
898, 2516, 1
899, 583, 1
899, 1336, 1
899, 1938, 1
899, 2549, 1
900, 328, 1
900, 3411, 1
900, 3555, 1
901, 22, 1
901, 4843, 1
901, 5692, 1
902, 171, 1
902, 937, 1
902, 1227, 1
903, 94, 1
903, 1315, 1
904, 655, 1
904, 2661, 1
904, 3092, 1
904, 5003, 1
905, 640, 1
905, 963, 1
906, 40, 1
906, 1517, 1
906, 2174, 1
907, 828, 1
908, 496, 1
908, 1006, 1
908, 1275, 1
908, 3359, 1
909, 881, 1
909, 1155, 1
909, 1356, 1
909, 3658, 1
909, 4601, 1
910, 360, 1
910, 1316, 1
911, 552, 1
911, 1217, 1
911, 1318, 1
911, 2276, 1
911, 2731, 1
912, 306, 1
913, 32, 1
913, 943, 1
914, 747, 1
914, 1756, 1
914, 2455, 1
915, 556, 1
915, 1223, 1
915, 1555, 1
916, 837, 1
916, 1875, 1
917, 102, 1
917, 1542, 1
917, 1783, 1
918, 888, 1
918, 998, 1
919, 100, 1
919, 1034, 1
919, 1931, 1
920, 884, 1
921, 827, 1
921, 1104, 1
922, 881, 1
922, 3118, 1
923, 757, 1
923, 934, 1
923, 1611, 1
924, 559, 1
924, 4752, 1
925, 541, 1
925, 1139, 1
925, 5317, 1
926, 538, 1
926, 1324, 1
926, 2473, 1
926, 2857, 1
926, 4149, 1
927, 188, 1
927, 2043, 1
927, 4570, 1
928, 208, 1
928, 1401, 1
928, 1591, 1
929, 35, 1
929, 1052, 1
929, 3220, 1
929, 3685, 1
930, 803, 1
930, 933, 1
930, 1239, 1
930, 2410, 1
930, 3559, 1
931, 596, 1
931, 2346, 1
931, 3171, 1
931, 3690, 1
932, 323, 1
932, 1329, 1
932, 1779, 1
932, 2944, 1
932, 3771, 1
933, 435, 1
933, 1112, 1
933, 1821, 1
934, 888, 1
935, 227, 1
935, 1077, 1
935, 4855, 1
936, 133, 1
936, 3941, 1
937, 541, 1
937, 4892, 1
938, 205, 1
938, 1029, 1
938, 1440, 1
938, 2278, 1
938, 5739, 1
938, 5826, 1
939, 153, 1
939, 4226, 1
939, 5052, 1
940, 660, 1
940, 1397, 1
941, 547, 1
941, 1345, 1
941, 2375, 1
941, 3278, 1
941, 4789, 1
941, 4871, 1
942, 751, 1
942, 1411, 1
942, 1482, 1
942, 1658, 1
943, 349, 1
944, 55, 1
944, 1312, 1
944, 1396, 1
944, 2496, 1
945, 288, 1
945, 1742, 1
945, 1750, 1
945, 5045, 1
946, 751, 1
946, 1335, 1
946, 1916, 1
946, 3507, 1
946, 4277, 1
947, 768, 1
947, 1398, 1
948, 127, 1
948, 3835, 1
949, 0, 1
949, 3301, 1
950, 631, 1
950, 3009, 1
951, 418, 1
951, 5561, 1
952, 423, 1
952, 1069, 1
953, 217, 1
953, 1114, 1
954, 422, 1
954, 1907, 1
955, 517, 1
955, 2908, 1
955, 3216, 1
956, 51, 1
956, 972, 1
956, 2533, 1
956, 2771, 1
956, 5927, 1
957, 440, 1
957, 2220, 1
958, 166, 1
958, 1151, 1
958, 3574, 1
958, 4708, 1
959, 130, 1
960, 523, 1
960, 2413, 1
960, 4325, 1
961, 209, 1
961, 5737, 1
962, 773, 1
962, 1617, 1
962, 3885, 1
962, 4575, 1
963, 815, 1
963, 2470, 1
963, 4383, 1
964, 236, 1
964, 1420, 1
964, 1427, 1
964, 1700, 1
964, 4177, 1
965, 933, 1
965, 1758, 1
965, 1997, 1
965, 2329, 1
966, 905, 1
967, 611, 1
967, 1470, 1
967, 1741, 1
967, 2397, 1
967, 5428, 1
968, 2, 1
968, 1063, 1
968, 1131, 1
968, 2882, 1
969, 563, 1
969, 1201, 1
969, 3686, 1
970, 111, 1
970, 1228, 1
971, 201, 1
971, 1657, 1
971, 5845, 1
971, 5863, 1
972, 109, 1
972, 5502, 1
973, 118, 1
973, 1010, 1
973, 1132, 1
973, 3311, 1
974, 275, 1
974, 2674, 1
974, 5824, 1
975, 567, 1
975, 2463, 1
976, 259, 1
976, 1796, 1
976, 5257, 1
977, 129, 1
977, 2337, 1
977, 3138, 1
978, 52, 1
979, 563, 1
980, 106, 1
980, 1764, 1
980, 2778, 1
981, 463, 1
981, 1289, 1
981, 3383, 1
982, 335, 1
982, 5708, 1
983, 387, 1
983, 1476, 1
983, 5655, 1
984, 303, 1
984, 3358, 1
985, 882, 1
985, 2481, 1
985, 2628, 1
985, 3019, 1
986, 426, 1
986, 1867, 1
986, 1991, 1
987, 414, 1
987, 1846, 1
988, 14, 1
988, 1070, 1
988, 3624, 1
988, 4095, 1
989, 107, 1
989, 2416, 1
990, 33, 1
990, 1307, 1
990, 2485, 1
991, 153, 1
991, 2423, 1
991, 3005, 1
992, 15, 1
992, 1301, 1
992, 2773, 1
993, 401, 1
993, 2158, 1
993, 4748, 1
994, 101, 1
994, 2478, 1
994, 3062, 1
994, 3199, 1
995, 535, 1
995, 5011, 1
996, 898, 1
996, 1344, 1
996, 1602, 1
996, 3581, 1
997, 724, 1
997, 1768, 1
998, 682, 1
998, 1792, 1
998, 4838, 1
999, 368, 1
999, 2774, 1
999, 3612, 1
999, 4807, 1
999, 5044, 1
1000, 37, 1
1000, 1810, 1
1001, 583, 1
1001, 5944, 1
1002, 994, 1
1002, 3560, 1
1002, 4415, 1
1003, 758, 1
1003, 5922, 1
1004, 569, 1
1004, 1144, 1
1004, 2010, 1
1005, 1000, 1
1005, 3804, 1
1006, 117, 1
1006, 1547, 1
1006, 1823, 1
1006, 3692, 1
1007, 654, 1
1007, 4041, 1
1008, 979, 1
1008, 1935, 1
1008, 2537, 1
1008, 4850, 1
1009, 741, 1
1009, 5453, 1
1010, 240, 1
1010, 1035, 1
1010, 1358, 1
1010, 2093, 1
1011, 95, 1
1011, 1616, 1
1011, 3732, 1
1012, 109, 1
1012, 1296, 1
1012, 3430, 1
1013, 445, 1
1013, 2322, 1
1014, 77, 1
1014, 1337, 1
1014, 5950, 1
1015, 611, 1
1016, 467, 1
1016, 1357, 1
1016, 2567, 1
1016, 5880, 1
1017, 34, 1
1017, 1049, 1
1017, 3070, 1
1018, 246, 1
1018, 5362, 1
1019, 750, 1
1019, 2650, 1
1019, 3569, 1
1020, 781, 1
1020, 1744, 1
1020, 2207, 1
1020, 3726, 1
1021, 127, 1
1021, 2480, 1
1022, 837, 1
1022, 1106, 1
1023, 580, 1
1023, 2403, 1
1023, 5398, 1
1024, 774, 1
1024, 4668, 1
1025, 45, 1
1025, 1947, 1
1025, 2198, 1
1025, 4246, 1
1026, 53, 1
1026, 1244, 1
1026, 3261, 1
1027, 35, 1
1027, 1454, 1
1028, 805, 1
1028, 2118, 1
1028, 2395, 1
1029, 693, 1
1029, 1458, 1
1029, 5125, 1
1030, 152, 1
1030, 2620, 1
1031, 82, 1
1032, 735, 1
1032, 1579, 1
1032, 5496, 1
1033, 980, 1
1033, 2570, 1
1033, 3877, 1
1033, 4449, 1
1034, 6, 1
1034, 1304, 1
1035, 984, 1
1036, 722, 1
1036, 1414, 1
1036, 4100, 1
1037, 434, 1
1037, 1339, 1
1037, 2655, 1
1037, 5146, 1
1038, 278, 1
1038, 3300, 1
1038, 4889, 1
1039, 570, 1
1040, 0, 1
1040, 4407, 1
1041, 674, 1
1041, 1648, 1
1042, 283, 1
1042, 1242, 1
1042, 1569, 1
1043, 837, 1
1043, 1527, 1
1043, 2539, 1
1043, 3186, 1
1044, 15, 1
1044, 1962, 1
1045, 504, 1
1045, 1508, 1
1045, 2681, 1
1045, 4361, 1
1046, 391, 1
1046, 1053, 1
1046, 1073, 1
1046, 3777, 1
1046, 5264, 1
1047, 949, 1
1047, 1347, 1
1047, 1889, 1
1047, 2542, 1
1048, 75, 1
1048, 4739, 1
1049, 576, 1
1049, 3828, 1
1049, 4432, 1
1050, 146, 1
1050, 1252, 1
1051, 638, 1
1051, 1083, 1
1051, 1103, 1
1052, 316, 1
1052, 3894, 1
1053, 266, 1
1053, 4142, 1
1053, 4443, 1
1053, 5682, 1
1054, 378, 1
1054, 1122, 1
1054, 1722, 1
1054, 5538, 1
1055, 413, 1
1055, 3522, 1
1055, 3730, 1
1056, 205, 1
1056, 1074, 1
1056, 2506, 1
1057, 456, 1
1057, 1160, 1
1057, 1865, 1
1058, 412, 1
1058, 2126, 1
1058, 2604, 1
1058, 4498, 1
1059, 513, 1
1059, 1237, 1
1059, 2547, 1
1059, 4529, 1
1059, 5150, 1
1060, 89, 1
1060, 1514, 1
1060, 5319, 1
1061, 13, 1
1061, 1076, 1
1061, 1548, 1
1062, 234, 1
1063, 518, 1
1063, 1365, 1
1064, 280, 1
1065, 508, 1
1065, 1387, 1
1065, 4869, 1
1066, 48, 1
1066, 1653, 1
1066, 3325, 1
1067, 27, 1
1067, 1855, 1
1068, 636, 1
1068, 5639, 1
1069, 937, 1
1069, 3317, 1
1069, 4944, 1
1069, 5308, 1
1070, 742, 1
1070, 1184, 1
1070, 2120, 1
1071, 300, 1
1071, 1922, 1
1071, 2445, 1
1071, 4406, 1
1072, 828, 1
1073, 304, 1
1073, 1434, 1
1073, 2001, 1
1073, 2946, 1
1074, 463, 1
1074, 4603, 1
1074, 5243, 1
1075, 539, 1
1075, 2625, 1
1075, 2791, 1
1076, 521, 1
1076, 3734, 1
1077, 824, 1
1077, 4506, 1
1078, 703, 1
1078, 1116, 1
1078, 1474, 1
1079, 1036, 1
1079, 1687, 1
1079, 2613, 1
1079, 3600, 1
1080, 207, 1
1080, 1675, 1
1080, 2101, 1
1080, 4139, 1
1081, 314, 1
1081, 2676, 1
1081, 5403, 1
1082, 544, 1
1082, 3227, 1
1082, 4532, 1
1083, 847, 1
1083, 1891, 1
1084, 223, 1
1084, 1747, 1
1084, 2255, 1
1085, 992, 1
1085, 2144, 1
1086, 934, 1
1086, 4502, 1
1087, 219, 1
1087, 5331, 1
1088, 826, 1
1088, 2543, 1
1089, 140, 1
1089, 1759, 1
1089, 1911, 1
1090, 938, 1
1090, 2188, 1
1091, 23, 1
1091, 2978, 1
1091, 3572, 1
1092, 510, 1
1092, 4652, 1
1092, 5500, 1
1093, 370, 1
1093, 2215, 1
1094, 606, 1
1094, 1670, 1
1094, 3470, 1
1095, 21, 1
1095, 1394, 1
1095, 1852, 1
1095, 5074, 1
1096, 804, 1
1096, 1362, 1
1096, 3888, 1
1097, 657, 1
1097, 3703, 1
1097, 5658, 1
1097, 5825, 1
1098, 378, 1
1099, 786, 1
1099, 2700, 1
1100, 268, 1
1100, 2036, 1
1100, 2281, 1
1100, 5533, 1
1101, 592, 1
1101, 3322, 1
1101, 5971, 1
1102, 45, 1
1102, 1410, 1
1102, 2287, 1
1102, 3158, 1
1103, 597, 1
1103, 1976, 1
1104, 15, 1
1104, 2599, 1
1105, 397, 1
1105, 4288, 1
1105, 4417, 1
1106, 611, 1
1106, 1780, 1
1107, 1081, 1
1107, 3212, 1
1108, 69, 1
1108, 2049, 1
1108, 4405, 1
1109, 1075, 1
1109, 2484, 1
1110, 919, 1
1110, 1853, 1
1110, 1957, 1
1110, 3822, 1
1111, 689, 1
1111, 1486, 1
1112, 3, 1
1112, 1334, 1
1113, 614, 1
1113, 3549, 1
1114, 90, 1
1114, 1516, 1
1114, 1920, 1
1115, 401, 1
1115, 1181, 1
1115, 1618, 1
1116, 958, 1
1117, 655, 1
1118, 889, 1
1118, 1900, 1
1118, 2501, 1
1119, 1035, 1
1119, 2105, 1
1119, 3433, 1
1119, 3531, 1
1120, 799, 1
1120, 3226, 1
1121, 3, 1
1121, 1389, 1
1121, 1422, 1
1121, 3352, 1
1122, 803, 1
1122, 1859, 1
1122, 1983, 1
1122, 2847, 1
1122, 3950, 1
1123, 1000, 1
1123, 2598, 1
1124, 108, 1
1124, 1495, 1
1124, 2654, 1
1125, 713, 1
1125, 2307, 1
1125, 2527, 1
1126, 1118, 1
1126, 3591, 1
1127, 221, 1
1127, 4369, 1
1128, 173, 1
1128, 1532, 1
1128, 2730, 1
1128, 2887, 1
1128, 5437, 1
1129, 12, 1
1129, 1718, 1
1129, 4492, 1
1130, 329, 1
1130, 2381, 1
1131, 512, 1
1131, 4054, 1
1131, 5289, 1
1132, 568, 1
1132, 3144, 1
1133, 698, 1
1133, 1797, 1
1134, 996, 1
1134, 1640, 1
1134, 2529, 1
1134, 4186, 1
1135, 615, 1
1135, 1598, 1
1135, 2052, 1
1136, 324, 1
1136, 3142, 1
1136, 5911, 1
1137, 1130, 1
1137, 2373, 1
1138, 575, 1
1139, 3, 1
1139, 2853, 1
1139, 3453, 1
1139, 5288, 1
1140, 314, 1
1140, 1531, 1
1140, 4788, 1
1141, 612, 1
1141, 1148, 1
1141, 1680, 1
1142, 698, 1
1142, 1447, 1
1143, 173, 1
1144, 1045, 1
1145, 176, 1
1145, 1995, 1
1145, 2070, 1
1145, 2335, 1
1145, 3328, 1
1146, 302, 1
1146, 1232, 1
1146, 1510, 1
1146, 1881, 1
1146, 5676, 1
1147, 559, 1
1147, 2064, 1
1147, 2965, 1
1147, 4715, 1
1148, 194, 1
1148, 1189, 1
1148, 2629, 1
1149, 176, 1
1149, 1803, 1
1149, 2308, 1
1149, 5425, 1
1150, 714, 1
1150, 1582, 1
1150, 1723, 1
1150, 3729, 1
1150, 5129, 1
1151, 633, 1
1151, 1418, 1
1151, 3836, 1
1151, 4741, 1
1152, 64, 1
1152, 2094, 1
1152, 2190, 1
1153, 1140, 1
1154, 576, 1
1154, 4155, 1
1155, 102, 1
1155, 1461, 1
1155, 2023, 1
1155, 3809, 1
1155, 5297, 1
1156, 1095, 1
1156, 1634, 1
1156, 2500, 1
1156, 4903, 1
1157, 686, 1
1157, 1299, 1
1157, 4490, 1
1158, 387, 1
1158, 2727, 1
1158, 3107, 1
1158, 4441, 1
1159, 30, 1
1159, 1987, 1
1159, 2429, 1
1160, 792, 1
1160, 1207, 1
1160, 1352, 1
1160, 3177, 1
1160, 4028, 1
1161, 887, 1
1161, 1360, 1
1161, 5196, 1
1162, 914, 1
1163, 301, 1
1163, 5542, 1
1163, 5906, 1
1164, 520, 1
1164, 1588, 1
1164, 2645, 1
1165, 282, 1
1165, 1613, 1
1165, 3333, 1
1166, 670, 1
1166, 4117, 1
1167, 1105, 1
1167, 3982, 1
1168, 610, 1
1168, 2291, 1
1169, 1011, 1
1170, 924, 1
1170, 3395, 1
1170, 3939, 1
1171, 53, 1
1172, 832, 1
1172, 2142, 1
1173, 159, 1
1173, 2806, 1
1174, 284, 1
1175, 37, 1
1175, 1576, 1
1176, 1107, 1
1176, 1368, 1
1176, 3161, 1
1177, 261, 1
1177, 1609, 1
1177, 2839, 1
1177, 3044, 1
1178, 660, 1
1178, 3459, 1
1179, 63, 1
1179, 1624, 1
1179, 3020, 1
1179, 4412, 1
1180, 208, 1
1180, 1226, 1
1180, 1994, 1
1181, 1145, 1
1181, 3051, 1
1182, 622, 1
1182, 1265, 1
1182, 3041, 1
1182, 4167, 1
1183, 42, 1
1183, 1194, 1
1183, 2600, 1
1184, 30, 1
1184, 1192, 1
1184, 2477, 1
1185, 299, 1
1186, 285, 1
1186, 2949, 1
1187, 143, 1
1187, 2966, 1
1187, 5585, 1
1188, 703, 1
1188, 1249, 1
1189, 391, 1
1189, 1380, 1
1189, 2285, 1
1190, 1009, 1
1191, 515, 1
1192, 26, 1
1193, 45, 1
1194, 69, 1
1194, 1255, 1
1194, 1353, 1
1194, 2735, 1
1194, 3905, 1
1194, 4688, 1
1195, 514, 1
1195, 1212, 1
1195, 1813, 1
1195, 2219, 1
1196, 706, 1
1196, 5232, 1
1197, 29, 1
1197, 1719, 1
1197, 2149, 1
1198, 125, 1
1198, 1712, 1
1198, 2499, 1
1199, 565, 1
1200, 827, 1
1200, 1926, 1
1201, 247, 1
1201, 1243, 1
1201, 1951, 1
1201, 4512, 1
1202, 311, 1
1202, 1625, 1
1202, 3085, 1
1202, 5177, 1
1203, 802, 1
1203, 5685, 1
1204, 750, 1
1204, 4968, 1
1205, 1100, 1
1205, 1773, 1
1205, 4648, 1
1206, 933, 1
1207, 1141, 1
1207, 2113, 1
1207, 3466, 1
1208, 657, 1
1208, 2156, 1
1209, 484, 1
1209, 1849, 1
1209, 4202, 1
1209, 5063, 1
1209, 5404, 1
1210, 388, 1
1210, 2216, 1
1210, 2221, 1
1211, 229, 1
1211, 4551, 1
1212, 914, 1
1212, 2139, 1
1212, 4952, 1
1213, 1025, 1
1213, 2844, 1
1214, 0, 1
1214, 3886, 1
1214, 4553, 1
1215, 314, 1
1215, 3513, 1
1216, 145, 1
1216, 1857, 1
1216, 2231, 1
1217, 519, 1
1217, 1292, 1
1217, 1317, 1
1217, 1515, 1
1218, 658, 1
1218, 1290, 1
1218, 2561, 1
1219, 381, 1
1219, 1636, 1
1219, 2890, 1
1220, 215, 1
1220, 1721, 1
1220, 3596, 1
1220, 5108, 1
1221, 389, 1
1222, 159, 1
1222, 4625, 1
1223, 603, 1
1224, 302, 1
1224, 1323, 1
1224, 1585, 1
1224, 2041, 1
1224, 2647, 1
1224, 4089, 1
1225, 481, 1
1225, 2129, 1
1225, 4356, 1
1226, 169, 1
1226, 1416, 1
1227, 272, 1
1227, 1413, 1
1227, 2953, 1
1227, 4092, 1
1228, 971, 1
1228, 1897, 1
1228, 2078, 1
1229, 83, 1
1229, 3195, 1
1230, 4, 1
1230, 2325, 1
1231, 761, 1
1231, 2919, 1
1231, 4137, 1
1231, 5678, 1
1232, 232, 1
1233, 233, 1
1233, 1521, 1
1233, 2612, 1
1234, 181, 1
1234, 1619, 1
1235, 501, 1
1235, 1909, 1
1236, 1204, 1
1236, 3365, 1
1237, 105, 1
1237, 2703, 1
1238, 21, 1
1238, 1293, 1
1239, 403, 1
1239, 1794, 1
1239, 2556, 1
1239, 3073, 1
1239, 3240, 1
1240, 680, 1
1240, 1492, 1
1240, 3543, 1
1241, 587, 1
1242, 196, 1
1242, 2717, 1
1242, 3056, 1
1243, 732, 1
1244, 181, 1
1244, 1740, 1
1245, 901, 1
1245, 1872, 1
1245, 2596, 1
1246, 662, 1
1246, 1332, 1
1247, 24, 1
1247, 1257, 1
1248, 102, 1
1248, 2458, 1
1248, 4079, 1
1249, 754, 1
1249, 3993, 1
1250, 463, 1
1250, 2452, 1
1251, 63, 1
1251, 1659, 1
1251, 5720, 1
1252, 3, 1
1253, 1040, 1
1253, 1280, 1
1253, 3988, 1
1254, 424, 1
1255, 490, 1
1255, 3258, 1
1256, 462, 1
1257, 1038, 1
1257, 5909, 1
1258, 226, 1
1258, 3906, 1
1259, 1128, 1
1259, 1331, 1
1259, 1999, 1
1259, 2917, 1
1260, 368, 1
1260, 4868, 1
1261, 905, 1
1261, 2505, 1
1261, 3841, 1
1262, 1114, 1
1262, 3762, 1
1263, 926, 1
1263, 1402, 1
1263, 4564, 1
1263, 4709, 1
1264, 751, 1
1264, 1520, 1
1265, 339, 1
1265, 1383, 1
1265, 1691, 1
1265, 5541, 1
1266, 54, 1
1266, 5082, 1
1267, 310, 1
1267, 3374, 1
1268, 552, 1
1268, 2254, 1
1269, 753, 1
1269, 1291, 1
1269, 1684, 1
1269, 3405, 1
1270, 888, 1
1270, 3334, 1
1271, 1035, 1
1271, 5604, 1
1272, 257, 1
1272, 1791, 1
1273, 893, 1
1274, 584, 1
1274, 5467, 1
1275, 15, 1
1275, 1990, 1
1276, 723, 1
1276, 1379, 1
1276, 4338, 1
1277, 787, 1
1277, 1431, 1
1277, 2327, 1
1277, 2656, 1
1277, 4374, 1
1277, 5657, 1
1278, 1107, 1
1278, 2544, 1
1278, 4582, 1
1279, 334, 1
1279, 2578, 1
1279, 4758, 1
1280, 203, 1
1280, 3184, 1
1281, 271, 1
1281, 4465, 1
1282, 577, 1
1282, 3930, 1
1283, 1131, 1
1283, 2712, 1
1283, 3851, 1
1284, 1145, 1
1284, 3460, 1
1285, 36, 1
1285, 5854, 1
1285, 5953, 1
1286, 1170, 1
1286, 1804, 1
1286, 3493, 1
1287, 504, 1
1287, 2497, 1
1288, 1050, 1
1288, 1597, 1
1288, 2228, 1
1288, 2614, 1
1289, 677, 1
1289, 2115, 1
1290, 415, 1
1291, 368, 1
1291, 2401, 1
1291, 3997, 1
1291, 4519, 1
1292, 267, 1
1292, 1377, 1
1292, 5285, 1
1293, 89, 1
1293, 2619, 1
1294, 3, 1
1294, 2017, 1
1294, 2979, 1
1295, 949, 1
1295, 2334, 1
1295, 3802, 1
1296, 348, 1
1296, 1540, 1
1297, 394, 1
1297, 3290, 1
1298, 313, 1
1299, 917, 1
1299, 1929, 1
1299, 5804, 1
1300, 66, 1
1300, 4256, 1
1301, 57, 1
1301, 1945, 1
1301, 2071, 1
1302, 587, 1
1303, 483, 1
1303, 1385, 1
1303, 1573, 1
1304, 872, 1
1304, 2131, 1
1304, 2514, 1
1305, 1090, 1
1305, 1534, 1
1305, 1921, 1
1305, 2870, 1
1305, 4059, 1
1306, 1249, 1
1306, 1626, 1
1307, 837, 1
1307, 2018, 1
1308, 825, 1
1308, 5021, 1
1309, 1256, 1
1309, 1755, 1
1309, 1815, 1
1310, 115, 1
1310, 1530, 1
1310, 2716, 1
1310, 3024, 1
1311, 705, 1
1311, 4265, 1
1312, 291, 1
1312, 5022, 1
1312, 5424, 1
1313, 1045, 1
1313, 4384, 1
1314, 592, 1
1314, 1471, 1
1315, 693, 1
1315, 2448, 1
1316, 1098, 1
1317, 1244, 1
1317, 1739, 1
1318, 758, 1
1318, 3176, 1
1318, 3573, 1
1319, 733, 1
1319, 1395, 1
1319, 2683, 1
1319, 4251, 1
1319, 5170, 1
1320, 649, 1
1320, 1879, 1
1320, 2175, 1
1320, 2586, 1
1320, 5335, 1
1321, 415, 1
1321, 2829, 1
1322, 147, 1
1322, 1972, 1
1323, 604, 1
1323, 1346, 1
1323, 1697, 1
1323, 1802, 1
1324, 323, 1
1324, 1466, 1
1324, 4813, 1
1325, 256, 1
1325, 1871, 1
1325, 3046, 1
1326, 77, 1
1326, 2243, 1
1326, 3164, 1
1327, 1292, 1
1328, 399, 1
1328, 3708, 1
1329, 994, 1
1329, 3832, 1
1330, 1045, 1
1330, 1448, 1
1330, 3321, 1
1331, 1238, 1
1332, 505, 1
1332, 1499, 1
1333, 1118, 1
1333, 1703, 1
1334, 993, 1
1334, 5800, 1
1335, 748, 1
1335, 2244, 1
1335, 4737, 1
1335, 5191, 1
1336, 582, 1
1336, 1941, 1
1336, 2519, 1
1336, 5926, 1
1337, 1079, 1
1337, 4761, 1
1338, 255, 1
1339, 1051, 1
1339, 4109, 1
1340, 839, 1
1341, 50, 1
1341, 3925, 1
1341, 5607, 1
1342, 271, 1
1342, 2037, 1
1343, 461, 1
1343, 2382, 1
1344, 13, 1
1344, 2053, 1
1345, 649, 1
1345, 2261, 1
1345, 3437, 1
1345, 3842, 1
1346, 1066, 1
1346, 4886, 1
1347, 10, 1
1347, 4332, 1
1348, 737, 1
1349, 562, 1
1349, 4027, 1
1350, 1137, 1
1350, 1519, 1
1351, 620, 1
1352, 173, 1
1352, 1892, 1
1353, 877, 1
1353, 2089, 1
1353, 3922, 1
1354, 810, 1
1354, 2286, 1
1355, 614, 1
1355, 1469, 1
1355, 2006, 1
1356, 1188, 1
1356, 5982, 1
1357, 865, 1
1357, 5610, 1
1358, 159, 1
1358, 2488, 1
1358, 2832, 1
1358, 4313, 1
1359, 655, 1
1359, 1409, 1
1360, 80, 1
1360, 2462, 1
1360, 3379, 1
1361, 1244, 1
1361, 1501, 1
1361, 2981, 1
1362, 1008, 1
1363, 3, 1
1363, 2059, 1
1363, 5547, 1
1364, 208, 1
1364, 1631, 1
1365, 713, 1
1365, 2512, 1
1366, 174, 1
1366, 1961, 1
1367, 59, 1
1367, 1668, 1
1367, 4346, 1
1368, 368, 1
1369, 519, 1
1370, 1276, 1
1370, 1426, 1
1371, 758, 1
1371, 2136, 1
1371, 4147, 1
1372, 179, 1
1372, 4225, 1
1373, 1119, 1
1373, 4779, 1
1374, 1071, 1
1374, 2769, 1
1375, 923, 1
1375, 5116, 1
1376, 756, 1
1377, 121, 1
1377, 2421, 1
1377, 2617, 1
1377, 4103, 1
1377, 4468, 1
1377, 5625, 1
1378, 1342, 1
1378, 1494, 1
1378, 2133, 1
1379, 622, 1
1379, 3077, 1
1380, 349, 1
1380, 4052, 1
1381, 320, 1
1382, 204, 1
1382, 3386, 1
1383, 155, 1
1383, 3154, 1
1384, 168, 1
1384, 1429, 1
1385, 1004, 1
1385, 3133, 1
1385, 3621, 1
1385, 4462, 1
1386, 120, 1
1386, 2732, 1
1386, 3694, 1
1387, 1357, 1
1387, 1919, 1
1387, 2765, 1
1388, 191, 1
1389, 585, 1
1389, 1790, 1
1389, 3264, 1
1390, 396, 1
1391, 32, 1
1392, 481, 1
1392, 2961, 1
1392, 3066, 1
1393, 507, 1
